file_id,text_preview,primary_profile_or_status,source_type,tsne_x,tsne_y,umap_x,umap_y,original_filename,score_stance,score_Comprehensive_Analyst,score_Historically_Focused,score_Technique_and_Style_Focused,score_Theory_and_Comparison_Focused,score_General_Descriptive_Profile,proportion_Comprehensive_Analyst,proportion_Historically_Focused,proportion_Technique_and_Style_Focused,proportion_Theory_and_Comparison_Focused,proportion_General_Descriptive_Profile,primary_profile_by_proportion
乔迅（Jonathan Hay）_清初中国的绘画与现代性\8.1_清初画坛.txt,"多层画坛：“清初画坛并非孤立、封闭的系统，对艺术生产来说，是包含地方、区域、区间、中央层面的高度分化与流畅的互动结构。石涛在这些不同脉络当中的经历之广，令人刮目。”
地方交往：“（宣城时期）可以重组的画家圈有梅清、梅庚、徐敦（半山）、高咏、蔡瑶、吕无隐、王掞之楚...（南京时期）他与程邃、陈舒、戴本孝、王槩为友...（扬州时期）可见黄笙（1622—1696）、李国宋、王熹儒...画家桑、汪巢林.....",,human,-8.777616,3.800321,5.778686,8.186986,,0.3441912233829498,0.0,0.0,0.0,0.0,0.11423013140173517,0.0,0.0,0.0,0.0,1.0,General_Descriptive_Profile
乔迅（Jonathan Hay）_清初中国的绘画与现代性\8.2_经世致用的伦理观.txt,"文人身份困境：“像石涛这类画家，唯有成为企业家兼独立工匠才得以生存，但基于文人身份的束缚，他们否认自己是商人，也不承认自己是工匠。”
“画师”称谓的争议：“明清时期，‘画师’常被用来指称作坊出身的画家...对董其昌来说，‘文人’与‘画师’是互不相容的概念...龚贤发明了‘画家’，作为自己及其他类似者与‘画师’的区别...也有职业文人...（如萧云从）接受‘画师’一词...石涛在1699年以‘画师’...",,human,-1.1121311,3.889968,2.8669107,7.732414,,0.5987139940261841,0.0,0.0,0.04800133071839809,0.0,0.4179739805316941,0.0,0.0,0.10301260508764476,0.0,0.8969873949123552,General_Descriptive_Profile
乔迅（Jonathan Hay）_清初中国的绘画与现代性\8.3_石涛论技.txt,"能量（气）：“作书作画，无论先辈后学，皆以气胜。得之者精神灿烂，出之纸上；意懒则浅薄无神...” （图131跋）“此道见地透脱，只须放笔直扫。千岩万壑，纵目一览，望之若惊电奔云，屯屯自起。” （《画语录·运腕章》）“腕不虚则画非是，画非是则腕不灵。动之以旋，润之以转，居之以旷...用无不神而法无不贯也...” （《画语录·皴法章》）“为此三者，先要贯通一气...才见笔力...”
物质性：（《画语录...",,human,12.630271,0.32811916,-4.2126284,6.579135,,0.1938681602478027,0.3904749300235357,0.49410280254152084,0.39344284328467705,0.3074918786684672,0.33226200650361454,0.20360836895047896,0.25764385363556064,0.2051559509636214,0.16033787336214264,0.1732539530881963,Historically_Focused
乔迅（Jonathan Hay）_清初中国的绘画与现代性\8.4_1703年为刘氏作山水大册.txt,"“1703年的几套画册，主要是为两组当代参照图像而构成的一项大型工程。首先，是包含对刚再版的《芥子园画传》初集山水卷的回应...（图149）仅仅把王槩一幅插图（图150）的构图反转...（石涛的册页）应视为更大事业的一部分，当中包括其他野心较小的同类作品和一部完整的画论，共同为石涛的思想观念传播画坛而提供途径。”
“另一组参照对象，立足于石涛针对董其昌流派，尤其是太仓和常熟人士的仿古绘画，而经过深...",,human,-6.0592146,2.4634447,4.6725264,8.609743,,0.336950272321701,0.0,0.0,0.08704004709554068,0.0,0.25211469812149345,0.0,0.0,0.25663815212091884,0.0,0.7433618478790811,General_Descriptive_Profile
乔迅（Jonathan Hay）_清初中国的绘画与现代性\9.1_禅师画家.txt,"师承背景：“石涛与其保护者...投身在强烈反对教条渊博与威权崇拜的临济门下...石涛在《生平行》中自述其侨寓松江的师父旅庵本月为‘中有至人证道要’...木陈与旅庵的例子对于石涛禅师角色的选择，必然影响深远。”
佛教题材再创作：“《白描十六尊者》卷（图155、156）...绘于1674年的《观音图》（图157）...此类将传统构图再诠释的作品，赋予图像全新的生命...体现了其信仰中基本的乐天主义。”...",,human,3.8791995,-2.8407767,-0.7663502,7.67331,,0.1871351599693298,0.0,0.31182836989561713,0.32757112766597785,0.0,0.27145578639512075,0.0,0.34234677603345315,0.3596302655708634,0.0,0.2980229583956835,Technique_and_Style_Focused
乔迅（Jonathan Hay）_清初中国的绘画与现代性\9.2_方士画家.txt,"1706年梅花诗：“不会真忘俗，才逢笑发花。何尝栽大地？空被列仙家...”
早期的道教倾向：“他（石涛）早在1693年...为计划前往该处旅游的朋友描绘了以大涤山为中心的余杭山水图卷，后来更以此山做为自己名号（图174）...他将石青、石绿和草绿、赭石的交织，进一步暗示该地的神圣特质。” 绘李白峨嵋诗意（图175）。
大涤子时期道教绘画强化：“《游张公洞之图》（图176，图版8）...描写道教七十...",,human,10.294448,-2.857007,-3.2025764,5.974752,,0.2298547923564911,0.28478216379880905,0.46540093753072953,0.4112876289469354,0.0,0.3020316135476936,0.19458948255229047,0.3180049143717977,0.2810297029468574,0.0,0.20637590012905452,Historically_Focused
乔迅（Jonathan Hay）_清初中国的绘画与现代性\9.3_一与至人.txt,"画论的形成与版本：“石涛画论存世的最早证据是一件书扇，年代约为1697—1698年...（图185）...名为《画法背原》...最终在石涛逝世三年后的1710年，发行了写刻的印刷本...名为《画谱》（见图186）...最通行版本（《画语录》）...”
“一画”概念：（《画谱·一画章》）“太古无法，太朴不散，太朴一散，而法立矣。法于何立？立于一画。一画者，众有之本，万象之根；见用于神，藏用于人......",,human,4.9177685,-2.0187933,-0.61741686,7.36738,,0.2602834403514862,0.0,0.39232325553894043,0.37086089586510373,0.0,0.36185780334918893,0.0,0.3487187778921477,0.3296418362872951,0.0,0.3216393858205571,Historically_Focused
乔迅（Jonathan Hay）_清初中国的绘画与现代性\9.4_自主的哲学.txt,"时代背景：“其（石涛开示）社会意识的世俗化，亦即对王朝宇宙观质疑的发展...另一种宇宙观，我相信石涛的开示正根植于此...明末清初实学观念中一种全新的社会思想形式，其中的个人（‘身’）被设定为社会基本单元...”
新兴都市宇宙观：“‘身’在更高层次的社会结构中亦有同样的寓意...属于社群的‘身’便以近乎道家或医学的角度...被设定为由特殊社会功能和专业人员组成的有机体。”（劝善书、家训、对身体的关...",,human,1.9731447,3.3946948,2.0171843,7.655394,,0.7110207080841064,0.0,0.0,0.23562581052674966,0.288787841796875,0.6081864599756059,0.0,0.0,0.20803972025785727,0.2549777619310158,0.5369825178111269,General_Descriptive_Profile
列文森（Joseph Levenson）_从绘画所见明代与清初社会中的业余爱好理想\1_引言.txt,当中国受蒙古人的异族统治时（元代，1279—1368），儒生重又处于社会地位相对低下的历史时期。到明代，才恢复成为四民之首。儒生作为统治阶层，自然希望社会稳定”。因此，在趣味上，他们不求变动，反对标新立异，也是情理之中的事。大体说来，儒生就像英国的斯威夫特（Swift 1667-1745），都是古典主义者。斯威夫特维护古代学问，反对现代学问；热衷于人文科学，讨厌自然科学；他对于把实用性作为判断价值...,,human,7.4840403,-0.56632096,-0.23680097,6.3260264,,0.4617839455604553,0.0,0.7379905929168065,0.3709670920582378,0.0,0.43500456539665,0.0,0.47798486830823894,0.2402695350672797,0.0,0.28174559662448145,Historically_Focused
列文森（Joseph Levenson）_从绘画所见明代与清初社会中的业余爱好理想\2.1_明代的社会风格.txt,正如极端唯美主义的明代“八股文”所显示的，明人把做官当作一种业余活动的倾向，可能比以往任何一个朝代都要强烈。官员有正规的训练，但训练并不直接针对他们将要从事的专职。衙门胥吏在任何时候都只是雇来的帮手，不具备儒生合乎体统的领导地位；官僚机构由科举出身的高级官员把持，但这些统治阶级的精英却并不涉足专门知识。官府的威信就建立在这一事实之上。一个学者的纯文学修养是与专门的技术过程相脱离的，他因此有资格发号...,,human,-5.495938,-2.6847892,2.1724067,10.572914,,0.1405146718025207,0.0,0.04172945022583008,0.22610311410298534,0.0,0.11936117742549289,0.0,0.10777408239286386,0.5839534313714653,0.0,0.30827248623567083,Technique_and_Style_Focused
列文森（Joseph Levenson）_从绘画所见明代与清初社会中的业余爱好理想\2.2_明代的绘画风格.txt,"明代的绘画风格

很早以前，宋代的王安石在一些改革措施中，曾试图使科举考试更切近实际，而不光是考那些诗文。王安石毫无疑问是-个儒家信徒，他要力图恢复儒家对政治的首要关心。虽然他那些最出色的同僚和同时代学者起初大都同意这一信念，但最终却离他而去。而一般的儒生更是从不宽恕他。这是否只因为他们认为王安石总的方案不现实？或因为他的三经新义值得商？还是因为这对他们的既得利益有直接的实质性的威胁？或者是他们也...",,human,2.7050052,-1.7911615,-0.038025945,8.078714,,0.302278071641922,0.0,0.23123398423194885,0.2725998574027828,0.0,0.2749104244425335,0.0,0.29693186108031816,0.3500505483988194,0.0,0.35301759052086235,General_Descriptive_Profile
列文森（Joseph Levenson）_从绘画所见明代与清初社会中的业余爱好理想\3.1_绘画中的“南北宗”.txt,"因为绘画界的精英同时是知识界和社会上的领袖人物，所以就形成了一种思想流派，和业余爱好者的圈子。到了明末，“南画”这个美学上的术语已等同于“文人画”和“士大夫画”，而在社会学上它又是“缙绅”画的同义词。首先提出南北宗说的并不是反对以画谋生的董其昌，但使南北宗之分成为鉴赏家的准则的却正是他。这位晚明书画家与书画批评家是艺林的“百代宗师”，执画坛之牛耳，名声远及琉球、高丽。    

他从各派大师追溯南...",,human,-9.881183,2.6506617,6.3665495,8.614625,,0.2717660665512085,0.0,0.0,0.0,0.0,0.110423016790201,0.0,0.0,0.0,0.0,1.0,General_Descriptive_Profile
列文森（Joseph Levenson）_从绘画所见明代与清初社会中的业余爱好理想\3.2_儒生对佛教美学的选择.txt,"儒生对佛教美学的选择    

这里有一个对理解明代文化真正具有重要意义的问题：明代儒生，那些在文学中最学究气的，一心死守书本知识的人们，而且这些书本知识主要是指在文明中人们的互相关系，怎么会去舍弃他们将其与学识联系在一起的那种绘画理论，转而出于明智的考虑去赞赏一种神秘抽象的反知识的理论？也许有人期望儒家传统主义者会对北宗院体画发生共鸣，反对南宗的禅画，因为他们寻求对社会上的人实施循序渐进的教育，...",,human,5.8122864,0.1162317,0.25924918,6.4826303,,0.5411242246627808,0.0,0.4816567003726959,0.31702676177317013,0.0,0.49109387021252815,0.0,0.3734417471052721,0.24579960728064415,0.0,0.3807586456140838,General_Descriptive_Profile
列文森（Joseph Levenson）_从绘画所见明代与清初社会中的业余爱好理想\3.3_性灵的成规化.txt,"性灵的成规化    

一个表面属于佛教的学说，一旦被儒学的精神所包容，其本身必然产生变化。明代美学真正的论并不在于两个互相对立的观念的调和，而是在于其中一个观念的自我矛盾。只要对立双方的一方自我否定，矛盾就能很容易地得到解决。从以上分析可见，受传统教育的士大夫画家对强调个人灵感的南宗绘画觉得如鱼得水，是因为南宗有一套产生灵感的法则。反职业化就其社会性而言对士大夫业余画家是至关重要的，但从学识方面...",,human,13.229147,-2.2581437,-3.9535599,5.019576,,0.2654461562633514,0.38884492103870094,0.8549052476882935,0.4451078600451057,0.0,0.4462240475384308,0.18212176728617083,0.40040861059804717,0.2084734188833911,0.0,0.20899620323239088,Historically_Focused
列文森（Joseph Levenson）_从绘画所见明代与清初社会中的业余爱好理想\3.4_官与因循守旧的美学：从反面对这两者联系的一个肯定.txt,"官与因循守旧的美学：从反面对这两者联系的一个肯定    

17世纪活跃着三位古怪的画家，他们对于禅画的专注远比一般南宗画家要灵活自由，他们的作品不落案白，远胜于同时代画家。这三位画家就是僧人石涛、石溪以及八大山人。    

有人敬畏地称二石为“三生游胜者”。二石是画家，这也就是说，他们并不是一步步的循序渐进，而是豁然醒悟，一跌而达到绘画的颠峰。石溪在一幅画面题写道：“我像是和山川对话那样挥毫作...",,human,-0.7219881,1.6497961,2.675686,8.437618,,0.5026752948760986,0.0,0.0,0.32199509075897575,0.0,0.4005645684061203,0.0,0.0,0.44563114847988466,0.0,0.5543688515201154,General_Descriptive_Profile
列文森（Joseph Levenson）_从绘画所见明代与清初社会中的业余爱好理想\4.1_流派界限的模糊化.txt,"流派界限的模糊化    

道其昌的南北宗美学区别意味着性灵与知识、自然与书本之间的对立。不过南宗的即兴论由于它那些学问渊博的信徒的社会责任而变得随和起来，南北宗之间的紧张关系不可避免地缓和了。完全出于南宗的同情心，董其昌相信南北宗之间是有可能并始融合的。在某种程度上，真实不仅可以被把握，而且也可以学到。“读万卷书，行万里路，胸中脱去尘浊，自然丘壑内营”。    

甚至是石溪这位17世纪极端的南...",,human,7.6039,-2.5277429,-1.2582339,6.263066,,0.2292607426643371,0.0,0.6683535041908423,0.318387444142033,0.0,0.2794428847451261,0.0,0.5278487110091457,0.2514543590151962,0.0,0.22069692997565815,Historically_Focused
列文森（Joseph Levenson）_从绘画所见明代与清初社会中的业余爱好理想\4.2_收藏家与鉴赏家.txt,"收藏家与鉴赏家    

从概念上讲，综合论（王晕当然并非如此）并不是艺术化的根源。不同目的的技法结合在一起，当然有可能表现真正的美学见识。但是明末清初的综合论总的说来并不是来自画家们适应古人画法所达到的新见识，而是来自收藏家们对绘画技法的强烈爱好。    

起先，综合论者所杂揉的绘画技法是各自存在的，因为画家从一定的方法来观察他的主题，并力图用笔法来传其神。但是在至17世纪支配中国画坛的折衷倾...",,human,13.455656,-2.2199035,-4.038056,5.188499,,0.2684188187122345,0.461496723140334,0.8644005296130974,0.4740388246874014,0.0,0.3954539932310581,0.2102117201427875,0.3937343714725606,0.2159246463851973,0.0,0.18012926199945456,Historically_Focused
列文森（Joseph Levenson）_从绘画所见明代与清初社会中的业余爱好理想\5.1_判断“衰落”的相对性.txt,"判断“衰落”的相对性    

美术史家们有时会让自已的课题逸出人世而钻进象牙之塔。在那里，变革的根本似乎来自美术自身，而不受画家的意志所支配。由此，我们确信17世纪荷兰风景画与布吕格尔（Breughel)全无相似之处，因为到17世纪，布吕格尔过份的风格主义的风景画传统已是强弩之末。或者，用同义反复来对付我们，按照这种同义反复，一旦一件美术品“触及它的风格的极限”，就“注定快要过时了”。从其“开出...",,human,12.474133,-0.5120915,-4.2808905,6.5167327,,0.2668326497077942,0.282627647156482,0.6029132041666243,0.39305478841358543,0.21999895572662354,0.3882791192973042,0.14978620187749972,0.31953023641707445,0.2083100661898037,0.11659442495044453,0.20577907056517752,Historically_Focused
列文森（Joseph Levenson）_从绘画所见明代与清初社会中的业余爱好理想\5.2_民族主义：文化变革与做官的职业化.txt,"民族主义：文化变革与做官的职业化    

近代初期、受西方影响以前的中国画坛，产生于并且反映着一种较为广阔的社会制度环境。业余画家和南宗批评家都是反职业化的士大夫，他们高高在上的社会地位是其深受敬重的人文文化的标志，那不是技术专门化的文化。既然施行统治并不怎么依赖法律，而主要依赖榜样，当然人们就感到儒家的伦理知识特别适行政工作。但士大夫的教育不是职业教育，未能使他的行政专业化，还有一个重要原因：...",,human,13.917303,-0.95473516,-4.6867275,6.338197,,0.3082441091537475,0.38654196647169825,0.8067041859030724,0.4002543301705051,0.2533772389094035,0.44810742910772083,0.1684289618941429,0.3515073662700539,0.1744038866972278,0.11040474002514215,0.19525504511343328,Historically_Focused
洪再辛_海外中国画研究文选（1950-1987）\导言.txt,"导言

中国传统的绘画史学发展到20世纪之后，开始输人了新的学术思想和方法。来自海外的中国绘画史研究逐渐受到国内学者的重视，不断产生积极的反响，推动这门学问走向科学化。伟大的爱国主义教育家蔡元培先生就曾为英人波西尔的《中国美术》中译本作序，倡导对中国画的系统研究；著名画家陈衡恪先生也很早译介日人大村西崖的《文人画之复兴》，并撰写了《文人画之价值》的名篇，把中外学者的研究互相发明参照，给“五四”新文...",,human,-12.162015,1.0543746,7.9977603,8.685668,,0.1634907573461532,0.0,0.0,0.0,0.0,0.07392749468233174,0.0,0.0,0.0,0.0,1.0,General_Descriptive_Profile
聂崇正_清代宫廷绘画\1_清以前的宫廷绘画概述.txt,"古今中外，在皇室宫廷内召集畫家作畫的事例很多，但在具體做法上则不相同。根據史料記载，我國在商周時，宫廷的壁上就畫有圖，這些圖畫的作者都未能留下姓名，但“畫聖”的吴道子等都是宫廷師。

公元十世紀後期，中原地區繁，形成了五代十國的爭局面，地處四川的西蜀和江南的南唐，相對來比较穩定。許多中原地區的家爲躲避祸而逃往西蜀和南唐，相應地推動了這兩個地區繪畫的發展，再加上西蜀和南唐的統治者對於繪很有興趣，於是...",,human,-13.69951,1.7506133,8.5865135,8.512621,,0.1528605073690414,0.0,0.0,0.0,0.0,0.0016826513935537606,0.0,0.0,0.0,0.0,1.0,General_Descriptive_Profile
聂崇正_清代宫廷绘画\2.1_绘画机构的设置.txt,"關於清朝宫廷繪機構的設置，目前學術界存在不同的看法。一種意見爲在清朝宫廷種意見爲清朝宫廷内有類似於前代畫院的機構，但名上有其自己的特點，如爲“作”、“院處”、“如意館”等。然對於以上名尚有歧见，但清朝宫廷微召有聚多的

關於康熙時清朝的宫廷繪未有專門機構設置的記載，雍正時設有“作”，隶内務府

The painting set up in Yongzheng’s reign was called ...",,human,11.324999,-0.9835938,-4.118467,6.200046,,0.1592839658260345,0.17414987087249756,0.72440501054128,0.36079140799302684,0.1479462186495463,0.30508519099517295,0.1017006183676406,0.42304043724846674,0.21069616136257038,0.08639812275731741,0.17816466026400476,Historically_Focused
聂崇正_清代宫廷绘画\2.2_画家的工作场所与称谓.txt,"清代宫廷家和明代的宫廷家相似，都被分配在某一殿内供職，家不是固定於一處作，經常有更動。家在某宫殿作，就作“某某宫畫畫人”，調往别處，也隨之改變。在檔案中見於記载的有如下名：
慈寧宫畫畫人（雍正至乾隆初）
南薰殿畫畫人（乾隆）
啟祥宫畫畫人（乾隆）
如意館畫人（乾隆）
春雨舒和畫畫人（乾隆）
咸安宫畫畫人（乾隆）
禮器館畫畫人（乾隆）

The court painters of QingDynas...",,human,14.72095,-0.029804522,-5.066798,6.534654,,0.1810186505317688,0.5580837080651279,0.8295366292198498,0.42278991927411047,0.3378455638885498,0.3980343037030913,0.21917522389608568,0.3257824477077322,0.16604153441278602,0.13268148852489162,0.15631930545850453,Historically_Focused
聂崇正_清代宫廷绘画\2.3_宫廷绘画的管理制度.txt,"清代宫廷繪機構中有比较密的制度，根據内務府檔案的記载主要有如下點：
考核制度。

Thecourt paintingsetupinQingDynastyhadcertainregulationsthatwere quite strict.Accordingto the archives of the ImperialHouseholdDepartment,theseregulationsmaybe...",,human,15.842442,-0.576696,-5.250121,6.3582883,,0.3471264243125915,0.7490452355389141,0.9939267163475354,0.5213147247977116,0.4663313825925191,0.4929614060304381,0.23236443946870433,0.30833014263938474,0.1617192100918302,0.14466259870782822,0.1529236090922525,Historically_Focused
聂崇正_清代宫廷绘画\3.1_清代宫廷绘画的分期.txt,"清代宫廷畫的發展大致可以分爲三個時期，即順治、康熙時期；雍正、乾隆時期；嘉以後時期。分述如下：

顺治、康熙時期
的畫家供職作畫。順治時宫中的家有孟永光丶張行、王國材、黄應湛等人，人數很少，也没有什作品流傅下來。康熙皇帝玄燁在位六十一年，這期間供奉宫廷的家人數有所增加，而且出現了像焦秉贞丶冷枚、陳枚、唐岱等比较有影響的家。由於玄對西方科學文化的重視，西洋繪也隨之傅入宫廷中，亚且對清代宫廷繪畫有一定...",,human,15.317681,-0.100507826,-5.171402,6.4315095,,0.1685958057641983,0.6417829870368561,0.9238476753234863,0.47374346942878226,0.37082119782765705,0.4557081750609021,0.22393740263388062,0.3223582628708874,0.16530335674440727,0.12939067809589833,0.15901029965492633,Historically_Focused
聂崇正_清代宫廷绘画\3.2.1_纪实绘画.txt,"紀實繪畫
紀實畫包括皇帝、皇后及文武大臣的肖像，皇帝日常生活的圖景和記錄重大歷史事件的圖等。這些作品比较真實地反映了歷史面貌，具有重要的史料價值。

paintings ofrecord,paintingsof empressemeriaconubinehigrankingfficialsand generalsfscenesof thmrrsdailylfandf signifcan event...",,human,-9.617081,3.4131546,6.108704,8.24987,,0.3085117042064667,0.0,0.0,0.0,0.0,0.09324217894498041,0.0,0.0,0.0,0.0,1.0,General_Descriptive_Profile
聂崇正_清代宫廷绘画\3.2.2_历史绘画.txt,"歷史繪畫
宋、明兩朝的宫廷繪畫相比较，這是十分薄弱的一環。作品有焦秉贞所畫的《歷朝聖后故事圖》册、冷枚所畫的《歷代帝王故事圖》册、金廷標所畫的《婕妤當熊圖》等，張幅都不大。以上作品中有些内容是表彰古代婦女的。金廷標的《婕妤當熊圖》的是西漢元帝的妃子馮婕好，在一次隨同皇帝觀看門獸表演時，一只熊突然獸裹出，直奔人而來。皇帝左右的侍皆恐後退，唯獨馮婕妤臨危不，挺身向前，阻熊的去路，保護了皇帝。乘熊的注意...",,human,13.445225,-3.5046275,-4.410769,4.9144034,,0.4305067062377929,0.4668714415568572,0.674374606874254,0.4880802113635866,0.0,0.5171702637730594,0.21750393556699357,0.3141745628142716,0.22738458041028342,0.0,0.24093692120845128,Historically_Focused
聂崇正_清代宫廷绘画\3.2.3_装饰性绘画.txt,"装飾性繪畫
清代宫廷裡的装飾性繪數量很大，主要包括多的山水和花鳥。這部份作品中有

Paintingsfordecorationmean thelarge amount of those of landscape,birds,animalsand flowers.

張幅極大的，黏貼於宫殿内的壁上，亚随時可以貼上取下，故俗“貼落”。其形式和作用接近於壁，但又比壁畫靈活；還有一部份作品畫幅極小巧，大...",,human,7.6413136,-3.6578228,-1.4811488,6.650189,,0.1494191139936447,0.0,0.6313001463810602,0.12390032119172457,0.0,0.2042357642203569,0.0,0.6579907298280675,0.12913867236404095,0.0,0.21287059780789158,Historically_Focused
聂崇正_清代宫廷绘画\3.2.4_宗教绘画.txt,"宗教繪畫
满族入關以前就和蒙古族往來密切，蒙古贵族在清朝統治隋層中占有一定的地位。爲了維繁滿族和蒙古族的關係，清朝皇帝充分利用了宗教這一重要的思想工具。以蒙古族信奉的藏傅佛教（俗喇嘛教）為國教，而不協調了民族關係，亚且加强了民族間思想领域的統治。满族統治者廣爲推崇藏傅佛教，修建了很多寺，在宫中也設有多處佛堂，除此，還組織畫家創作了許多宗教繪畫。比如《普寧寺佛装像》、《扎什倫佛装像》等，都是带有濃厚...",,human,-1.0933954,3.6203969,2.8873467,7.869724,,0.5690085887908936,0.0,0.0,0.1166164477739264,0.0,0.40797730767352375,0.0,0.0,0.22229858164144342,0.0,0.7777014183585567,General_Descriptive_Profile
聂崇正_清代宫廷绘画\3.2.5_油画和版画.txt,"油和版
超出以上所述繪畫作品的圍。但因為油畫和版畫是畫史上新出現的畫種，故單獨列出加以介绍。

The court paintings ofQing Dynasty alsoinclude thenewvariety of oil painting and copper-plate painting doneby both European and Chinese artists.

油畫產生於歐...",,human,-4.024958,-2.536542,2.2405293,10.0224495,,0.1769371032714843,0.0,0.023171007633209218,0.3041493521163276,0.0,0.22886078504915217,0.0,0.041660901038987966,0.5468530441218304,0.0,0.41148605483918166,Technique_and_Style_Focused
聂崇正_清代宫廷绘画\4.1_“臣”字款的画.txt,"關於“臣”字款的畫
清代的宫廷畫在署款上有一個明顯的特點，這就是上作者名款前必定冠以“臣”字。

名款前書寫“臣”字亚非始自清代，在宋代的院上已有這種現象。例如南宋院待韶馬遠、馬麟父子的一部份作品上就署以“臣”字，但宋代院业非一律，有許多上不署“臣”字，可见署款格式业無格的规定；明代宫廷畫上则無此例。

清代的“臣”字款繪，大致有以下四種：

宗室畫。 皇族成員爲宗室，其中不乏善者。如允禧（171...",,human,3.3873353,-3.68928,-0.94306767,7.9360476,,0.1254907399415969,0.0,0.3011631949080361,0.2533484353592583,0.0,0.1735092404891144,0.0,0.41367384783231503,0.3479961159575425,0.0,0.23833003621014254,Historically_Focused
聂崇正_清代宫廷绘画\4.2_纪实绘画的重要价值.txt,"紀實繪的重要價值。
清代宫廷繪中，紀實繪作品估有相當大的比例，和宋、明時的宫廷繪畫相比较，這部份作品是極爲突出的。這也是清代宫廷的一個顯著的特色。在没有新聞攝影和紀錄電影的時代，要把當時的重大事件和重要人物記錄下來，除了文字記载之外，最好的瓣法莫過於運用繪的手段。康熙、雍正、乾隆三代發生的一些重要的歷史事件，通過紀錄了下來，對我們今天瞭解那些事件發生的過程和情景，極有價值。其中尤以乾隆時清政府和西...",,human,3.1500661,-0.27067098,0.14006309,7.5940695,,0.4561038315296173,0.0,0.27942079305648804,0.3048317997332881,0.0,0.41783851216781265,0.0,0.2788377141301078,0.30419569460821566,0.0,0.4169665912616764,General_Descriptive_Profile
聂崇正_清代宫廷绘画\4.3_描绘塞外风光的新题材.txt,"出現了描繪塞風光的新題材
满洲贵族入關以后，十分重視北方境的防務。這是因爲满族是东北地區發展起來的，關外是他們的祖先開創基業的發祥之地，因而受到加倍重視；此外满洲贵族爲了更有效地統治漢族居住的廣大地區，和西北的其他少數民族上層，往來繁；互通婚姻，關係非常密切；再加上遠在歐洲的俄羅斯帝國，自十七世紀以來，勢力不向東廣展，逐和清朝

睡發生了接觸。這些原因都使得清朝政府對於北方境的事務，十分敏感。清朝...",,human,13.19287,-0.27556232,-4.4227557,6.580106,,0.2022026181221008,0.3092893734574318,0.7116014969845612,0.34870768319450174,0.30937008062998456,0.34736598193406415,0.15263489602589006,0.35117669672881663,0.1720879071040805,0.15267472516956038,0.17142577497165248,Historically_Focused
聂崇正_清代宫廷绘画\4.4_中西合璧的新画风.txt,"中西合璧的新畫風
清朝的宫廷家中有若干名外國人供職，這是我國皇室宫廷設立院或類似機構有史以來未出現過的事。由於這些外國家的創作活動，影響所及，使清朝的宫廷繪形成了一種中西兿合璧的新風。這部份作品带有前所未有的、鮮明的時代特微。

As a result of the fact that many European artists serving at the Qing court had intr...",,human,12.603363,-2.44013,-3.8645878,5.1572185,,0.237449899315834,0.3936987527861045,0.7198439811666806,0.4492148117399683,0.0,0.41483922960127095,0.19907938650818763,0.36399937042760194,0.22715187309767945,0.0,0.20976936996653106,Historically_Focused
聂崇正_清代宫廷绘画\4.5_对清代宫廷绘画的整体评价与研究展望.txt,"清代宫廷的價
過去，人們對清代宫廷畫的價不甚高，它們在一些畫史著述里也没有什地位。

The court paintingsof QingDynasty have notbeenwidelyrecommended and theydonot occupy an important position in the works onhistory of painting.It is a general...",,human,6.975005,-3.433655,-1.3991095,6.666028,,0.1565681993961334,0.0,0.5683639583488306,0.2714876842922439,0.0,0.1904332639181359,0.0,0.5516570753685663,0.2635073876787319,0.0,0.18483553695270186,Historically_Focused
苏利文（Sullivan）_山川悠远 中国山水画艺术\1_中国山水画的欣赏特质.txt,"“几乎可以肯定，当读者翻阅本书中的绘画作品时，会留下很愉悦的第一印象。但看印度雕刻或17世纪法兰德斯绘画的印刷品，却未必会有同样的感觉。中国山水画那种自然生动、宁静平和的气氛，在其他文明的艺术中是不常见的。”
“认为绘画作品的美部分地取决于绘画的题材，这在现代西方人看来，显然是功利主义的。可在中国和其他东方艺术中，这却是事实。因为中国人认为，绘画的主题和表现形式互不可分，它们共同表达对物质世界无所...",,human,-11.703062,-0.11461822,7.626713,8.964283,,0.130945086479187,0.0,0.0,0.07805205305271289,0.0,0.10887894881042567,0.0,0.0,0.41754472117930796,0.0,0.582455278820692,General_Descriptive_Profile
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.1.1_中国早期艺术中韵律感的表现及其对山水画的基础作用.txt,"“在中国最早的山水画问世之前，久已存在着有节奏的韵律，那是中国画的基础。它们使石器时代后期装饰彩陶的旋涡纹充满了生气（图9），使商代青铜彝器上布满的诡谲形象具有了活力（图10），也给周代玉龙上环绕的圈纹，汉代的漆绘（图11）镜面和丝织品以影响。”
“从所有这些艺术品中，我们发现了一条生命的线，它随着工匠手臂的自然运动而流动起来。只有亲手去摹制这些图样，你才会发现：要摹得成功，你的手臂就必须要自由灵...",,human,13.933788,-3.91692,-4.49333,4.912301,,0.5373695492744446,0.5252761657421405,0.6135976910591125,0.4420418556268308,0.0,0.6189486024213984,0.23877662008353484,0.2789252441240203,0.20094050921366752,0.0,0.2813576265787773,General_Descriptive_Profile
