file_id,text_preview,stance_label_en,stance_label_zh,stance_score,features,quality
乔迅（Jonathan Hay）_清初中国的绘画与现代性\4.4_自传式的艺术形态.txt,"“石涛生在一个自传体裁才刚开始日趋普及与复杂的时代...石涛自传手法的广度与强度则使他成为这方面的代表人物。”
诗歌：“其一是记录某时感受的感怀诗，其二是标记生平重要事件且具有昭告天下之目的的应景诗...（前者）成为庞大的日记诗库...（后者）石涛只将它们用在原本的传记情境中...”
书法、名款、印章：“石涛总是以各种不同的书体与书法风格抄录这些诗作...石涛的落款与印章亦带有自传性色彩...反复...",Socio-cultural Interpretation,社会文化解读型,0.3980887830257416,"{'Historical Context': {'score': 0.995635449886322, 'zh': '历史背景'}, 'Cross-cultural Influence': {'score': 0.9910531640052795, 'zh': '跨文化影响'}, 'Emotional Expression': {'score': 0.9859594106674194, 'zh': '情感传递'}, 'Layout and Structure': {'score': 0.9705796837806702, 'zh': '布局与结构'}, 'Symbolism': {'score': 0.9313859939575195, 'zh': '象征意义'}, 'Subject Matter': {'score': 0.9036709070205688, 'zh': '主题内容'}, 'Artist Biography': {'score': 0.9013915657997131, 'zh': '画家生平'}, 'Genre': {'score': 0.8544220328330994, 'zh': '题材选择'}, 'Artistic Conception': {'score': 0.7628408074378967, 'zh': '意境表达'}, 'Technique Inheritance & Innovation': {'score': 0.7263801693916321, 'zh': '技法传承与创新'}, 'Style/School': {'score': 0.6237232685089111, 'zh': '风格流派'}, 'Use of Color': {'score': 0.48263129591941833, 'zh': '色彩运用'}, 'Texture Strokes (Chunfa)': {'score': 0.39544960856437683, 'zh': '皴法特点'}, 'Line Quality': {'score': 0.1952657699584961, 'zh': '线条质量'}, 'Ink Application': {'score': 0.16684387624263763, 'zh': '墨法变化'}, 'Brushwork Technique': {'score': 0.023467205464839935, 'zh': '笔法技巧'}, 'Spatial Representation': {'score': 0.022166777402162552, 'zh': '空间营造'}}","{'Subjective/Biased View': {'score': 0.9815739989280701, 'zh': '观点主观片面'}, 'Logical Gaps': {'score': 0.8281882405281067, 'zh': '逻辑存在跳跃'}, 'Superficial Treatment': {'score': 0.8102121949195862, 'zh': '论述流于表面'}, 'Lacks Examples': {'score': 0.41332533955574036, 'zh': '缺乏具体例证'}, 'Overly General Content': {'score': 0.27104365825653076, 'zh': '内容较为宽泛'}, 'Classical Citations': {'score': 0.19847822189331055, 'zh': '引用经典佐证'}, 'Strong Argumentation': {'score': 0.1929875761270523, 'zh': '论证充分有力'}, 'Profound Insight': {'score': 0.1459261178970337, 'zh': '见解深刻独到'}, 'Detailed Analysis': {'score': 0.01951001212000847, 'zh': '细节分析具体'}, 'Objective Viewpoint': {'score': 0.004744269885122776, 'zh': '观点客观公允'}, 'Clear Logic': {'score': 0.0019101195503026247, 'zh': '逻辑清晰严密'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\5.1_扬州及邻近区域.txt,"石涛1692年南返，“在扬州静慧园老家结束这次南归之旅，但他应该随即便启程前赴喝涛尚在的南京...1692年冬季在南京的短暂居停...石涛的新取向可以通过他回到扬州静慧园后、作于1693年初的一组四首诗篇而加以探索...诗中云：‘淮水到门封大树，江云敛蜀忆王孙...飞来一片帝城霞，天上瓜星识苦瓜...寂寞空王不问家...看予掷笔破南华。’”诗中宣示了道教将在其人生规划中占有一席之地。
“绘画成为其...",Socio-cultural Interpretation,社会文化解读型,0.22446900606155396,"{'Cross-cultural Influence': {'score': 0.9184478521347046, 'zh': '跨文化影响'}, 'Layout and Structure': {'score': 0.8182699084281921, 'zh': '布局与结构'}, 'Artist Biography': {'score': 0.8002334833145142, 'zh': '画家生平'}, 'Emotional Expression': {'score': 0.739297091960907, 'zh': '情感传递'}, 'Historical Context': {'score': 0.7333427667617798, 'zh': '历史背景'}, 'Use of Color': {'score': 0.7194647192955017, 'zh': '色彩运用'}, 'Genre': {'score': 0.6964288949966431, 'zh': '题材选择'}, 'Symbolism': {'score': 0.617379367351532, 'zh': '象征意义'}, 'Artistic Conception': {'score': 0.6034360527992249, 'zh': '意境表达'}, 'Subject Matter': {'score': 0.6019285917282104, 'zh': '主题内容'}, 'Texture Strokes (Chunfa)': {'score': 0.2960052192211151, 'zh': '皴法特点'}, 'Ink Application': {'score': 0.2669272720813751, 'zh': '墨法变化'}, 'Line Quality': {'score': 0.24841219186782837, 'zh': '线条质量'}, 'Technique Inheritance & Innovation': {'score': 0.19369536638259888, 'zh': '技法传承与创新'}, 'Style/School': {'score': 0.18898716568946838, 'zh': '风格流派'}, 'Brushwork Technique': {'score': 0.11777632683515549, 'zh': '笔法技巧'}, 'Spatial Representation': {'score': 0.11116299778223038, 'zh': '空间营造'}}","{'Subjective/Biased View': {'score': 0.8718488216400146, 'zh': '观点主观片面'}, 'Logical Gaps': {'score': 0.4782011806964874, 'zh': '逻辑存在跳跃'}, 'Superficial Treatment': {'score': 0.45581522583961487, 'zh': '论述流于表面'}, 'Overly General Content': {'score': 0.34429314732551575, 'zh': '内容较为宽泛'}, 'Classical Citations': {'score': 0.31978610157966614, 'zh': '引用经典佐证'}, 'Profound Insight': {'score': 0.15111961960792542, 'zh': '见解深刻独到'}, 'Lacks Examples': {'score': 0.11975669860839844, 'zh': '缺乏具体例证'}, 'Strong Argumentation': {'score': 0.09986802935600281, 'zh': '论证充分有力'}, 'Objective Viewpoint': {'score': 0.08924999088048935, 'zh': '观点客观公允'}, 'Detailed Analysis': {'score': 0.03717474266886711, 'zh': '细节分析具体'}, 'Clear Logic': {'score': 0.004632316529750824, 'zh': '逻辑清晰严密'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\5.2_石涛与八大山人.txt,"“石涛最早提到八大，是在...1694年秋天给黄律的册页中...”
“石涛与八大的‘非直接’接触可能始于1696年春天后不久，某位...收藏家邀八大山人书写陶潜的《桃花源记》，然后再送到扬州请石涛补图...石涛在完成的画上未书纪年的题跋所见，他显然对这次接触兴奋万分，并热切地申明他们之间的特殊渊源：‘山人书与画，妙绝海内...千里同风，一堂快乐。’”
“自1696年开始，两位画家在程京萼的努力下更...",Socio-cultural Interpretation,社会文化解读型,0.17581042647361755,"{'Cross-cultural Influence': {'score': 0.932426929473877, 'zh': '跨文化影响'}, 'Emotional Expression': {'score': 0.8197968602180481, 'zh': '情感传递'}, 'Artist Biography': {'score': 0.7169324159622192, 'zh': '画家生平'}, 'Symbolism': {'score': 0.6342607140541077, 'zh': '象征意义'}, 'Use of Color': {'score': 0.5959416627883911, 'zh': '色彩运用'}, 'Historical Context': {'score': 0.5102066993713379, 'zh': '历史背景'}, 'Genre': {'score': 0.3820769786834717, 'zh': '题材选择'}, 'Texture Strokes (Chunfa)': {'score': 0.33295485377311707, 'zh': '皴法特点'}, 'Artistic Conception': {'score': 0.3292023241519928, 'zh': '意境表达'}, 'Line Quality': {'score': 0.27900803089141846, 'zh': '线条质量'}, 'Technique Inheritance & Innovation': {'score': 0.2680535912513733, 'zh': '技法传承与创新'}, 'Subject Matter': {'score': 0.2663998007774353, 'zh': '主题内容'}, 'Style/School': {'score': 0.2242279350757599, 'zh': '风格流派'}, 'Ink Application': {'score': 0.21808700263500214, 'zh': '墨法变化'}, 'Layout and Structure': {'score': 0.2036704123020172, 'zh': '布局与结构'}, 'Brushwork Technique': {'score': 0.108950175344944, 'zh': '笔法技巧'}, 'Spatial Representation': {'score': 0.07480624318122864, 'zh': '空间营造'}}","{'Subjective/Biased View': {'score': 0.642075777053833, 'zh': '观点主观片面'}, 'Superficial Treatment': {'score': 0.3696287274360657, 'zh': '论述流于表面'}, 'Classical Citations': {'score': 0.3087383806705475, 'zh': '引用经典佐证'}, 'Strong Argumentation': {'score': 0.21371768414974213, 'zh': '论证充分有力'}, 'Profound Insight': {'score': 0.1767892837524414, 'zh': '见解深刻独到'}, 'Logical Gaps': {'score': 0.1237010583281517, 'zh': '逻辑存在跳跃'}, 'Objective Viewpoint': {'score': 0.11808449774980545, 'zh': '观点客观公允'}, 'Lacks Examples': {'score': 0.11453507095575333, 'zh': '缺乏具体例证'}, 'Detailed Analysis': {'score': 0.07505479454994202, 'zh': '细节分析具体'}, 'Overly General Content': {'score': 0.07062903046607971, 'zh': '内容较为宽泛'}, 'Clear Logic': {'score': 0.011731215752661228, 'zh': '逻辑清晰严密'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\5.3_靖江后人.txt,名款与印章的转变：“他在迁入大涤堂以后，小心翼翼、步步为营地改变过去使用的名字...（约1697年）增添了一枚足以揭露旧印秘密的‘赞之十世孙阿长’...此印...确定石涛是明太祖兄长朱兴隆的后裔。” “最早公开自己的宗室名称‘朱若极’的实例出现在约1701年末至1702年初：早期似乎只用于极少数特定场合的签款‘极’和‘若极’。约莫同时（最早例子为1702年），他也开始使用一方硕大触目并较为常见的印...,Mild Criticism,温和批评与保留,0.20269829034805298,"{'Cross-cultural Influence': {'score': 0.9780487418174744, 'zh': '跨文化影响'}, 'Emotional Expression': {'score': 0.9575495719909668, 'zh': '情感传递'}, 'Layout and Structure': {'score': 0.925624668598175, 'zh': '布局与结构'}, 'Symbolism': {'score': 0.9122412204742432, 'zh': '象征意义'}, 'Ink Application': {'score': 0.8717023134231567, 'zh': '墨法变化'}, 'Historical Context': {'score': 0.8122822642326355, 'zh': '历史背景'}, 'Artistic Conception': {'score': 0.7219771146774292, 'zh': '意境表达'}, 'Use of Color': {'score': 0.6536107063293457, 'zh': '色彩运用'}, 'Genre': {'score': 0.6262021064758301, 'zh': '题材选择'}, 'Subject Matter': {'score': 0.5387483239173889, 'zh': '主题内容'}, 'Artist Biography': {'score': 0.5377342104911804, 'zh': '画家生平'}, 'Texture Strokes (Chunfa)': {'score': 0.4700115919113159, 'zh': '皴法特点'}, 'Style/School': {'score': 0.4381391704082489, 'zh': '风格流派'}, 'Line Quality': {'score': 0.22716225683689117, 'zh': '线条质量'}, 'Technique Inheritance & Innovation': {'score': 0.049579426646232605, 'zh': '技法传承与创新'}, 'Brushwork Technique': {'score': 0.01696365512907505, 'zh': '笔法技巧'}, 'Spatial Representation': {'score': 0.007699855137616396, 'zh': '空间营造'}}","{'Subjective/Biased View': {'score': 0.8474358320236206, 'zh': '观点主观片面'}, 'Logical Gaps': {'score': 0.7507282495498657, 'zh': '逻辑存在跳跃'}, 'Superficial Treatment': {'score': 0.6565206050872803, 'zh': '论述流于表面'}, 'Overly General Content': {'score': 0.4008980095386505, 'zh': '内容较为宽泛'}, 'Classical Citations': {'score': 0.23833243548870087, 'zh': '引用经典佐证'}, 'Lacks Examples': {'score': 0.1211424171924591, 'zh': '缺乏具体例证'}, 'Strong Argumentation': {'score': 0.08527820557355881, 'zh': '论证充分有力'}, 'Detailed Analysis': {'score': 0.02547120302915573, 'zh': '细节分析具体'}, 'Profound Insight': {'score': 0.015237233601510525, 'zh': '见解深刻独到'}, 'Objective Viewpoint': {'score': 0.012738601304590702, 'zh': '观点客观公允'}, 'Clear Logic': {'score': 0.003154580481350422, 'zh': '逻辑清晰严密'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\5.4_宗室遗孤.txt,"“石涛在六十之年渴望身世的回归，确保生命在周期往复中完成为一个整体...揭开这段往事...就是接受了宗室遗孤的角色。石涛晚年在扬州的岁月，甚至在印鉴或署款中自称‘零丁老人’...可解释为‘像孤儿般被遗弃的老人’。”
“宗室遗孤是中国宫廷故事中一个重要的象征主题...石涛的‘遗孤’角色在他探索自己不为人知的过往，宗室遗孤换上不同的外表，成为孤独的幸存者、历史的见证人、命途多舛的受害者...”
故乡意...",Socio-cultural Interpretation,社会文化解读型,0.7667769193649292,"{'Emotional Expression': {'score': 0.9935079216957092, 'zh': '情感传递'}, 'Symbolism': {'score': 0.9899357557296753, 'zh': '象征意义'}, 'Cross-cultural Influence': {'score': 0.988673210144043, 'zh': '跨文化影响'}, 'Spatial Representation': {'score': 0.975475013256073, 'zh': '空间营造'}, 'Historical Context': {'score': 0.9591251015663147, 'zh': '历史背景'}, 'Genre': {'score': 0.943065345287323, 'zh': '题材选择'}, 'Subject Matter': {'score': 0.8967584371566772, 'zh': '主题内容'}, 'Texture Strokes (Chunfa)': {'score': 0.8843768835067749, 'zh': '皴法特点'}, 'Artistic Conception': {'score': 0.8635880947113037, 'zh': '意境表达'}, 'Layout and Structure': {'score': 0.8623437881469727, 'zh': '布局与结构'}, 'Ink Application': {'score': 0.7908052802085876, 'zh': '墨法变化'}, 'Use of Color': {'score': 0.6980514526367188, 'zh': '色彩运用'}, 'Line Quality': {'score': 0.334838330745697, 'zh': '线条质量'}, 'Style/School': {'score': 0.2527490556240082, 'zh': '风格流派'}, 'Technique Inheritance & Innovation': {'score': 0.2036282867193222, 'zh': '技法传承与创新'}, 'Artist Biography': {'score': 0.1062510535120964, 'zh': '画家生平'}, 'Brushwork Technique': {'score': 0.005903955083340406, 'zh': '笔法技巧'}}","{'Subjective/Biased View': {'score': 0.9806855916976929, 'zh': '观点主观片面'}, 'Superficial Treatment': {'score': 0.6996335983276367, 'zh': '论述流于表面'}, 'Logical Gaps': {'score': 0.36164090037345886, 'zh': '逻辑存在跳跃'}, 'Classical Citations': {'score': 0.2844063341617584, 'zh': '引用经典佐证'}, 'Overly General Content': {'score': 0.2211686372756958, 'zh': '内容较为宽泛'}, 'Profound Insight': {'score': 0.1323966085910797, 'zh': '见解深刻独到'}, 'Lacks Examples': {'score': 0.10735688358545303, 'zh': '缺乏具体例证'}, 'Objective Viewpoint': {'score': 0.0367036834359169, 'zh': '观点客观公允'}, 'Strong Argumentation': {'score': 0.012056177482008934, 'zh': '论证充分有力'}, 'Detailed Analysis': {'score': 0.010399950668215752, 'zh': '细节分析具体'}, 'Clear Logic': {'score': 0.0011963327415287495, 'zh': '逻辑清晰严密'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\6.1_职业画僧.txt,"李磷《大涤子传》记石涛少年南游：“怀奇负气，遇不平事，辄为排解；得钱即散去，无所蓄。” 暗示早年可能已用诗书画才能谋生。
陈鼎记述石涛在武昌：“弱冠即工书法，善画、工诗。南越人得其片纸尺幅，宝若照乘。然不轻以与人，有道之士，勿求可致，儿（原文如此，应为‘富儿’）虽贿百镒，彼闭目掉头...” 表明其有选择地出售作品。
与徽州太守曹鼎望（1667年始）：“正逢太守划长啸...诗题索向日边篆...” 石...",Aesthetic Appreciation,美学鉴赏型,0.22011469304561615,"{'Cross-cultural Influence': {'score': 0.9792889356613159, 'zh': '跨文化影响'}, 'Emotional Expression': {'score': 0.901925265789032, 'zh': '情感传递'}, 'Historical Context': {'score': 0.8787660598754883, 'zh': '历史背景'}, 'Use of Color': {'score': 0.8771588206291199, 'zh': '色彩运用'}, 'Symbolism': {'score': 0.8638999462127686, 'zh': '象征意义'}, 'Artistic Conception': {'score': 0.7882729768753052, 'zh': '意境表达'}, 'Genre': {'score': 0.7567535638809204, 'zh': '题材选择'}, 'Subject Matter': {'score': 0.7466611266136169, 'zh': '主题内容'}, 'Artist Biography': {'score': 0.6239367127418518, 'zh': '画家生平'}, 'Layout and Structure': {'score': 0.526700496673584, 'zh': '布局与结构'}, 'Spatial Representation': {'score': 0.4850923418998718, 'zh': '空间营造'}, 'Texture Strokes (Chunfa)': {'score': 0.4337455630302429, 'zh': '皴法特点'}, 'Technique Inheritance & Innovation': {'score': 0.39782536029815674, 'zh': '技法传承与创新'}, 'Style/School': {'score': 0.3757329285144806, 'zh': '风格流派'}, 'Line Quality': {'score': 0.3478189706802368, 'zh': '线条质量'}, 'Ink Application': {'score': 0.25776177644729614, 'zh': '墨法变化'}, 'Brushwork Technique': {'score': 0.17893996834754944, 'zh': '笔法技巧'}}","{'Subjective/Biased View': {'score': 0.9607005715370178, 'zh': '观点主观片面'}, 'Logical Gaps': {'score': 0.8671877980232239, 'zh': '逻辑存在跳跃'}, 'Superficial Treatment': {'score': 0.8126069903373718, 'zh': '论述流于表面'}, 'Overly General Content': {'score': 0.7920143008232117, 'zh': '内容较为宽泛'}, 'Classical Citations': {'score': 0.6188103556632996, 'zh': '引用经典佐证'}, 'Lacks Examples': {'score': 0.44408002495765686, 'zh': '缺乏具体例证'}, 'Profound Insight': {'score': 0.4238455593585968, 'zh': '见解深刻独到'}, 'Objective Viewpoint': {'score': 0.3730233311653137, 'zh': '观点客观公允'}, 'Strong Argumentation': {'score': 0.30659395456314087, 'zh': '论证充分有力'}, 'Detailed Analysis': {'score': 0.07055651396512985, 'zh': '细节分析具体'}, 'Clear Logic': {'score': 0.02377614565193653, 'zh': '逻辑清晰严密'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\6.2_清初的职业文人.txt,"“石涛的职业历程以17世纪晚期的读书人来说并非罕见...它从属于一个明亡以后文人大量进入职业绘画领域的宏观现象...”
“由于出任政府公职的正常管道遭受剥夺，1644年后文人将晚明的风潮推向高峰，转向书画...谢伯（Jerome Silbergeld）以‘职业化文人’（literati professional）称呼这群人...”
“他们（职业文人）有些从事新近发明、词意具有文化独占性的文人画形式...",Socio-cultural Interpretation,社会文化解读型,0.4365317225456238,"{'Cross-cultural Influence': {'score': 0.9964944124221802, 'zh': '跨文化影响'}, 'Historical Context': {'score': 0.9367064833641052, 'zh': '历史背景'}, 'Subject Matter': {'score': 0.8831179141998291, 'zh': '主题内容'}, 'Genre': {'score': 0.7756519913673401, 'zh': '题材选择'}, 'Line Quality': {'score': 0.7595533132553101, 'zh': '线条质量'}, 'Layout and Structure': {'score': 0.7287946939468384, 'zh': '布局与结构'}, 'Style/School': {'score': 0.6269451379776001, 'zh': '风格流派'}, 'Symbolism': {'score': 0.601335883140564, 'zh': '象征意义'}, 'Artist Biography': {'score': 0.5594437718391418, 'zh': '画家生平'}, 'Artistic Conception': {'score': 0.49900221824645996, 'zh': '意境表达'}, 'Technique Inheritance & Innovation': {'score': 0.40380531549453735, 'zh': '技法传承与创新'}, 'Use of Color': {'score': 0.3949495553970337, 'zh': '色彩运用'}, 'Texture Strokes (Chunfa)': {'score': 0.3816235065460205, 'zh': '皴法特点'}, 'Emotional Expression': {'score': 0.29995501041412354, 'zh': '情感传递'}, 'Spatial Representation': {'score': 0.2510078549385071, 'zh': '空间营造'}, 'Brushwork Technique': {'score': 0.14136630296707153, 'zh': '笔法技巧'}, 'Ink Application': {'score': 0.13018393516540527, 'zh': '墨法变化'}}","{'Subjective/Biased View': {'score': 0.9226061105728149, 'zh': '观点主观片面'}, 'Objective Viewpoint': {'score': 0.48926809430122375, 'zh': '观点客观公允'}, 'Logical Gaps': {'score': 0.4594819247722626, 'zh': '逻辑存在跳跃'}, 'Strong Argumentation': {'score': 0.44728103280067444, 'zh': '论证充分有力'}, 'Superficial Treatment': {'score': 0.4320293068885803, 'zh': '论述流于表面'}, 'Classical Citations': {'score': 0.37057459354400635, 'zh': '引用经典佐证'}, 'Detailed Analysis': {'score': 0.3580164909362793, 'zh': '细节分析具体'}, 'Profound Insight': {'score': 0.259757399559021, 'zh': '见解深刻独到'}, 'Lacks Examples': {'score': 0.18385159969329834, 'zh': '缺乏具体例证'}, 'Overly General Content': {'score': 0.17021876573562622, 'zh': '内容较为宽泛'}, 'Clear Logic': {'score': 0.07322011142969131, 'zh': '逻辑清晰严密'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\6.3_画家与赞助人.txt,"张潮《幽梦影》对话：“文人每好鄙薄富人，然于诗文之佳者，又往往以金玉珠玑锦绣誉之，则又何也？...文人注定要出卖自己的文化技能，而这种技能的市场是以富人...为中心。”
赞助群体：“石涛在扬州的职业生涯深受这些群体（徽商、陕商、晋商、地方士绅、官员）影响...他的顾客大多为徽商家族...（也）在地方士绅之间培养出一批可观的爱好者...经营地方官员这片园地...他的顾客层面广泛延伸至官僚、徽商家族以...",Socio-cultural Interpretation,社会文化解读型,0.4791558086872101,"{'Cross-cultural Influence': {'score': 0.9940169453620911, 'zh': '跨文化影响'}, 'Ink Application': {'score': 0.9908238649368286, 'zh': '墨法变化'}, 'Emotional Expression': {'score': 0.9798974990844727, 'zh': '情感传递'}, 'Subject Matter': {'score': 0.9720479846000671, 'zh': '主题内容'}, 'Genre': {'score': 0.9625279307365417, 'zh': '题材选择'}, 'Layout and Structure': {'score': 0.9604594111442566, 'zh': '布局与结构'}, 'Artist Biography': {'score': 0.9465789198875427, 'zh': '画家生平'}, 'Symbolism': {'score': 0.9420336484909058, 'zh': '象征意义'}, 'Use of Color': {'score': 0.9343302845954895, 'zh': '色彩运用'}, 'Artistic Conception': {'score': 0.9129906296730042, 'zh': '意境表达'}, 'Historical Context': {'score': 0.9090939164161682, 'zh': '历史背景'}, 'Style/School': {'score': 0.6971670985221863, 'zh': '风格流派'}, 'Line Quality': {'score': 0.6675494909286499, 'zh': '线条质量'}, 'Technique Inheritance & Innovation': {'score': 0.6025563478469849, 'zh': '技法传承与创新'}, 'Brushwork Technique': {'score': 0.5791388154029846, 'zh': '笔法技巧'}, 'Texture Strokes (Chunfa)': {'score': 0.4721054434776306, 'zh': '皴法特点'}, 'Spatial Representation': {'score': 0.021697048097848892, 'zh': '空间营造'}}","{'Subjective/Biased View': {'score': 0.9647054076194763, 'zh': '观点主观片面'}, 'Logical Gaps': {'score': 0.9474362134933472, 'zh': '逻辑存在跳跃'}, 'Strong Argumentation': {'score': 0.9175879955291748, 'zh': '论证充分有力'}, 'Superficial Treatment': {'score': 0.8918266892433167, 'zh': '论述流于表面'}, 'Lacks Examples': {'score': 0.679987907409668, 'zh': '缺乏具体例证'}, 'Classical Citations': {'score': 0.6459286212921143, 'zh': '引用经典佐证'}, 'Profound Insight': {'score': 0.3839201033115387, 'zh': '见解深刻独到'}, 'Clear Logic': {'score': 0.21984606981277466, 'zh': '逻辑清晰严密'}, 'Overly General Content': {'score': 0.17368566989898682, 'zh': '内容较为宽泛'}, 'Objective Viewpoint': {'score': 0.16282235085964203, 'zh': '观点客观公允'}, 'Detailed Analysis': {'score': 0.11841747909784317, 'zh': '细节分析具体'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\6.4_生产策略.txt,"健康问题：“抱恙是他信札中不断出现的主题...疾病使他的工作中断，反而加重痊愈时的压力，导致其健康状况更坏。”
储备成品：“在手边常备一些适用于作为礼品的画，让不速之客从中挑选合意的作品...这些储备画作虽然无从稽考，但...有几个例子可以证实。”（如为张景节选册页后加题，图98；《唐人诗意册》末开仅落款）“石涛余暇间自娱之作”也可能成为储备（如《因病得闲作山水册》）。
速写风格：“发展出一种速写...",Socio-cultural Interpretation,社会文化解读型,0.31478333473205566,"{'Subject Matter': {'score': 0.9742960929870605, 'zh': '主题内容'}, 'Cross-cultural Influence': {'score': 0.9604505300521851, 'zh': '跨文化影响'}, 'Symbolism': {'score': 0.9382723569869995, 'zh': '象征意义'}, 'Emotional Expression': {'score': 0.9279219508171082, 'zh': '情感传递'}, 'Genre': {'score': 0.9169204235076904, 'zh': '题材选择'}, 'Layout and Structure': {'score': 0.8307612538337708, 'zh': '布局与结构'}, 'Ink Application': {'score': 0.7818427085876465, 'zh': '墨法变化'}, 'Historical Context': {'score': 0.7791545987129211, 'zh': '历史背景'}, 'Use of Color': {'score': 0.692631721496582, 'zh': '色彩运用'}, 'Style/School': {'score': 0.6447751522064209, 'zh': '风格流派'}, 'Artist Biography': {'score': 0.6123002171516418, 'zh': '画家生平'}, 'Artistic Conception': {'score': 0.6117116212844849, 'zh': '意境表达'}, 'Texture Strokes (Chunfa)': {'score': 0.434312105178833, 'zh': '皴法特点'}, 'Technique Inheritance & Innovation': {'score': 0.30839478969573975, 'zh': '技法传承与创新'}, 'Line Quality': {'score': 0.13980522751808167, 'zh': '线条质量'}, 'Brushwork Technique': {'score': 0.05615946277976036, 'zh': '笔法技巧'}, 'Spatial Representation': {'score': 0.003933348692953587, 'zh': '空间营造'}}","{'Subjective/Biased View': {'score': 0.881371796131134, 'zh': '观点主观片面'}, 'Logical Gaps': {'score': 0.795398473739624, 'zh': '逻辑存在跳跃'}, 'Classical Citations': {'score': 0.7791553139686584, 'zh': '引用经典佐证'}, 'Superficial Treatment': {'score': 0.569989025592804, 'zh': '论述流于表面'}, 'Strong Argumentation': {'score': 0.33779385685920715, 'zh': '论证充分有力'}, 'Overly General Content': {'score': 0.27073854207992554, 'zh': '内容较为宽泛'}, 'Lacks Examples': {'score': 0.20234553515911102, 'zh': '缺乏具体例证'}, 'Profound Insight': {'score': 0.055832646787166595, 'zh': '见解深刻独到'}, 'Objective Viewpoint': {'score': 0.031803373247385025, 'zh': '观点客观公允'}, 'Detailed Analysis': {'score': 0.011849015951156616, 'zh': '细节分析具体'}, 'Clear Logic': {'score': 0.002463159617036581, 'zh': '逻辑清晰严密'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\6.5_弟子身兼赞助人.txt,"教学活动：“职业画家的另一项可观收入有时来自教学...（石涛）广收弟子，而且全是歙县人士。”（列举了程浚四子、吴基先、王觉士、洪正治等）
弟子兼赞助人：“有些弟子...同时也是他的主要赞助人，其余则巩固他与富家的联系...” （例：程浚家，程哲获赠画多于其弟程鸣，图106, 109；洪正治收藏石涛多幅作品，图130）。
与早期弟子联系：“与几位早期的弟子保持联络...首推北京的博尔都，在1692年...",Socio-cultural Interpretation,社会文化解读型,0.17079228162765503,"{'Cross-cultural Influence': {'score': 0.020288897678256035, 'zh': '跨文化影响'}, 'Artist Biography': {'score': 0.009960056282579899, 'zh': '画家生平'}, 'Artistic Conception': {'score': 0.0035826663952320814, 'zh': '意境表达'}, 'Use of Color': {'score': 0.0032044313848018646, 'zh': '色彩运用'}, 'Historical Context': {'score': 0.0019091955618932843, 'zh': '历史背景'}, 'Texture Strokes (Chunfa)': {'score': 0.0010686410823836923, 'zh': '皴法特点'}, 'Symbolism': {'score': 0.0009665908291935921, 'zh': '象征意义'}, 'Style/School': {'score': 0.0009610464330762625, 'zh': '风格流派'}, 'Subject Matter': {'score': 0.0008829223806969821, 'zh': '主题内容'}, 'Emotional Expression': {'score': 0.0008374821045435965, 'zh': '情感传递'}, 'Genre': {'score': 0.0008115399396046996, 'zh': '题材选择'}, 'Ink Application': {'score': 0.0006131713162176311, 'zh': '墨法变化'}, 'Spatial Representation': {'score': 0.0005936873494647443, 'zh': '空间营造'}, 'Layout and Structure': {'score': 0.000490608043037355, 'zh': '布局与结构'}, 'Line Quality': {'score': 0.00042329091229476035, 'zh': '线条质量'}, 'Technique Inheritance & Innovation': {'score': 0.00040436701965518296, 'zh': '技法传承与创新'}, 'Brushwork Technique': {'score': 0.0003511825925670564, 'zh': '笔法技巧'}}","{'Subjective/Biased View': {'score': 0.0016427549999207258, 'zh': '观点主观片面'}, 'Classical Citations': {'score': 0.0014722273917868733, 'zh': '引用经典佐证'}, 'Profound Insight': {'score': 0.0006904733600094914, 'zh': '见解深刻独到'}, 'Logical Gaps': {'score': 0.0006630109273828566, 'zh': '逻辑存在跳跃'}, 'Superficial Treatment': {'score': 0.0006371512426994741, 'zh': '论述流于表面'}, 'Objective Viewpoint': {'score': 0.0005101585411466658, 'zh': '观点客观公允'}, 'Detailed Analysis': {'score': 0.00045350182335823774, 'zh': '细节分析具体'}, 'Strong Argumentation': {'score': 0.00039954300154931843, 'zh': '论证充分有力'}, 'Lacks Examples': {'score': 0.00034223764669150114, 'zh': '缺乏具体例证'}, 'Overly General Content': {'score': 0.0003308184677734971, 'zh': '内容较为宽泛'}, 'Clear Logic': {'score': 0.00023206192418001592, 'zh': '逻辑清晰严密'}}"
